file_name,Fr bound,Number of examples,Example length,Formula,Formula Size,Correct?,Total Time,Solving Time,Timeout
AV-benchmarks/signalsFiles/f:02-nw:032-ml:10-0.signal,1,64,10,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:004-ml:06-0.signal,3,8,6,"G((F[0.30625,2.80625]q) | p)",4,True,1653.8593981266022,1599.2952535152435,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:12-0.signal,2,64,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:12-0.signal,2,16,12,G(p | q),3,True,120.39449882507324,79.2313756942749,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:10-0.signal,2,24,10,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:10-0.signal,1,32,10,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:16-0.signal,2,16,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:06-0.signal,2,24,6,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:06-0.signal,1,32,6,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:14-0.signal,2,24,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:04-0.signal,2,16,4,"G(F[0.0,2.0]p)",2,True,12.238915205001831,2.107919692993164,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:14-0.signal,1,32,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:16-0.signal,2,64,16,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:08-0.signal,2,64,8,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:08-0.signal,2,16,8,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:06-0.signal,1,8,6,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:06-0.signal,3,64,6,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:14-0.signal,3,64,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:04-0.signal,3,24,4,"G((G[0.196875,0.896875]q) | p)",4,False,2515.4301266670227,2346.5067625045776,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:14-0.signal,3,16,14,"G(F[0.096875,2.296875]p)",2,True,15.03712511062622,6.323513507843018,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:10-0.signal,3,16,10,"G(F[0.009375,2.103125]p)",2,True,15.739271640777588,6.729242324829102,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:12-0.signal,3,24,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:10-0.signal,3,64,10,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:10-0.signal,3,24,10,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:008-ml:12-0.signal,3,16,12,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:04-0.signal,3,64,4,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:14-0.signal,3,24,14,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:08-0.signal,3,64,8,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:008-ml:06-0.signal,2,16,6,"G((F[0.0,1.7]q) | p)",4,True,1678.16539311409,1570.405255317688,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:04-0.signal,2,24,4,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:016-ml:04-0.signal,1,32,4,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:14-0.signal,2,64,14,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:10-0.signal,2,64,10,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:14-0.signal,3,32,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:06-0.signal,3,32,6,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:10-0.signal,3,32,10,"G(F[0.109375,2.203125]p)",2,True,52.74031925201416,30.700406551361084,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:08-0.signal,2,8,8,"G(p | (F[0.20625,1.90625]p))",3,True,123.4902913570404,102.9731764793396,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:04-0.signal,2,8,4,"G(G[2.0,2.0]p)",2,True,5.53808069229126,0.8915517330169678,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:16-0.signal,2,8,16,"G(F[0.0,2.0]p)",2,True,5.846693754196167,1.4747767448425293,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:06-0.signal,3,8,6,"G(F[0.4875,2.19375]p)",2,True,6.994289875030518,2.6169652938842773,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:14-0.signal,3,8,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:08-0.signal,2,32,8,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:08-0.signal,1,24,8,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:10-0.signal,3,8,10,"G(F[0.896875,1.990625]p)",2,True,6.34583592414856,2.108187437057495,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:10-0.signal,1,64,10,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:12-0.signal,1,24,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:12-0.signal,2,32,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:10-0.signal,1,16,10,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:16-0.signal,1,24,16,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:16-0.signal,2,32,16,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:14-0.signal,1,16,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:04-0.signal,2,32,4,"G(F[0.0,2.0]p)",2,True,32.44598317146301,11.813756704330444,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:14-0.signal,1,64,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:06-0.signal,1,64,6,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:008-ml:04-0.signal,1,16,4,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:12-0.signal,1,64,12,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:004-ml:14-0.signal,2,8,14,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:016-ml:12-0.signal,3,32,12,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:008-ml:06-0.signal,3,16,6,"G(p | (F[0.0,2.003125]q))",4,True,1535.5192773342133,1430.6281955242157,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:04-0.signal,3,24,4,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:14-0.signal,3,64,14,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:10-0.signal,3,64,10,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:08-0.signal,2,64,8,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:10-0.signal,2,24,10,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:016-ml:10-0.signal,1,32,10,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:008-ml:12-0.signal,2,16,12,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:032-ml:04-0.signal,2,64,4,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:14-0.signal,2,24,14,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:016-ml:14-0.signal,1,32,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:06-0.signal,2,64,6,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:14-0.signal,2,64,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:14-0.signal,2,16,14,"G(F[0.0,2.0]p)",2,True,12.293238401412964,3.644598960876465,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:04-0.signal,2,24,4,"G((p | q) U[0.303125,1.796875] p)",4,True,3814.3894715309143,3655.7160091400146,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:16-0.signal,1,32,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:10-0.signal,2,16,10,"G(F[0.19375,2.0]p)",2,True,16.631876707077026,7.648021697998047,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:12-0.signal,2,24,12,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:12-0.signal,1,32,12,,,,,,7200
