file_name,Fr bound,Number of examples,Example length,Formula,Formula Size,Correct?,Total Time,Solving Time,Timeout
scalability-benchmark/signalsFiles/f:07-nw:004-ml:10-0.signal,2,8,10,"G((F[0.209375,1.603125]p) | q)",4,True,279.49351930618286,246.30181670188904,3600.0
scalability-benchmark/signalsFiles/f:09-nw:032-ml:12-0.signal,2,64,12,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:016-ml:06-0.signal,2,32,6,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:016-ml:14-0.signal,2,32,14,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:012-ml:06-0.signal,2,24,6,"G((G[0.196875,2.0]q) | p)",4,True,3692.4796776771545,3586.0240650177,3600.0
scalability-benchmark/signalsFiles/f:09-nw:008-ml:04-0.signal,2,16,4,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:032-ml:16-0.signal,2,64,16,,,,,,3600.0
scalability-benchmark/signalsFiles/f:01-nw:016-ml:06-0.signal,2,32,6,"G(F[0.003125,1.196875]p)",2,True,28.569079399108887,15.843751907348633,3600.0
scalability-benchmark/signalsFiles/f:03-nw:016-ml:14-0.signal,2,32,14,,,,,,3600.0
scalability-benchmark/signalsFiles/f:08-nw:004-ml:06-0.signal,2,8,6,,,,,,3600.0
scalability-benchmark/signalsFiles/f:01-nw:004-ml:10-0.signal,2,8,10,"G(F[0.303125,1.803125]p)",2,True,4.3882975578308105,1.440107822418213,3600.0
scalability-benchmark/signalsFiles/f:04-nw:008-ml:08-0.signal,2,16,8,"G(F[0.003125,1.903125]p)",2,True,16.170756816864014,10.218395233154297,3600.0
scalability-benchmark/signalsFiles/f:06-nw:032-ml:08-0.signal,2,64,8,,,,,,3600.0
scalability-benchmark/signalsFiles/f:06-nw:008-ml:12-0.signal,2,16,12,,,,,,3600.0
scalability-benchmark/signalsFiles/f:08-nw:016-ml:14-0.signal,2,32,14,,,,,,3600.0
scalability-benchmark/signalsFiles/f:06-nw:012-ml:10-0.signal,2,24,10,,,,,,3600.0
scalability-benchmark/signalsFiles/f:06-nw:032-ml:04-0.signal,2,64,4,,,,,,3600.0
scalability-benchmark/signalsFiles/f:04-nw:032-ml:16-0.signal,2,64,16,,,,,,3600.0
scalability-benchmark/signalsFiles/f:04-nw:012-ml:06-0.signal,2,24,6,,,,,,3600.0
scalability-benchmark/signalsFiles/f:06-nw:008-ml:16-0.signal,2,16,16,G(q | p),3,True,76.34281325340271,50.2464120388031,3600.0
scalability-benchmark/signalsFiles/f:04-nw:008-ml:04-0.signal,2,16,4,"G(F[0.003125,1.903125]p)",2,True,9.3669273853302,3.4354329109191895,3600.0
scalability-benchmark/signalsFiles/f:06-nw:012-ml:14-0.signal,2,24,14,,,,,,3600.0
scalability-benchmark/signalsFiles/f:08-nw:016-ml:10-0.signal,2,32,10,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:032-ml:14-0.signal,2,64,14,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:032-ml:06-0.signal,2,64,6,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:008-ml:06-0.signal,2,16,6,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:012-ml:16-0.signal,2,24,16,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:012-ml:04-0.signal,2,24,4,,,,,,3600.0
scalability-benchmark/signalsFiles/f:05-nw:008-ml:14-0.signal,2,16,14,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:016-ml:04-0.signal,2,32,4,,,,,,3600.0
scalability-benchmark/signalsFiles/f:07-nw:032-ml:10-0.signal,2,64,10,,,,,,3600.0
scalability-benchmark/signalsFiles/f:02-nw:004-ml:16-0.signal,2,8,16,"G((F[0.0,1.2041666666666666]q) | p)",4,True,720.5593161582947,687.5321397781372,3600.0
scalability-benchmark/signalsFiles/f:02-nw:004-ml:12-0.signal,2,8,12,"G((F[0.0,0.8020833333333334]q) | p)",4,True,3258.146952867508,3224.3414163589478,3600.0
scalability-benchmark/signalsFiles/f:02-nw:016-ml:08-0.signal,2,32,8,,,,,,3600.0
scalability-benchmark/signalsFiles/f:09-nw:004-ml:12-0.signal,2,8,12,G(q | p),3,True,26.733405113220215,14.020467758178711,3600.0
scalability-benchmark/signalsFiles/f:02-nw:016-ml:04-0.signal,2,32,4,"G(p | (F[0.003125,1.003125]q))",4,True,3773.4599323272705,3630.768764734268,3600.0
